Date,Active_Cases
26-04-2021,115006
27-04-2021,121461
28-04-2021,127840
29-04-2021,133191
30-04-2021,137794
01-05-2021,142046
02-05-2021,145139
03-05-2021,146818
04-05-2021,147499
05-05-2021,148297
06-05-2021,148124
07-05-2021,147525
08-05-2021,146385
09-05-2021,143421
10-05-2021,139614
11-05-2021,136158
12-05-2021,131832
13-05-2021,127483
14-05-2021,127483
15-05-2021,122847
16-05-2021,111263
17-05-2021,104908
18-05-2021,99620
19-05-2021,96443
20-05-2021,92617
21-05-2021,89018
22-05-2021,84421
23-05-2021,80127
24-05-2021,75134
25-05-2021,68971
26-05-2021,62506
27-05-2021,55548
28-05-2021,49082
30-05-2021,38703
31-05-2021,35403
01-06-2021,32345
02-06-2021,29015
03-06-2021,26232
04-06-2021,24404
05-06-2021,22110
06-06-2021,20087
07-06-2021,18008
08-06-2021,16162
09-06-2021,14724
10-06-2021,13683
11-06-2021,12711
12-03-2020,14
13-03-2020,14
14-03-2020,14
15-03-2020,14
16-03-2020,14
17-03-2020,15
18-03-2020,16
19-03-2020,17
20-03-2020,17
21-03-2020,17
22-03-2020,21
23-03-2020,26
24-03-2020,15
25-03-2020,17
26-03-2020,19
27-03-2020,19
28-03-2020,21
29-03-2020,21
30-03-2020,16
31-03-2020,19
01-04-2020,22
02-04-2020,22
03-04-2020,22
04-04-2020,25
05-04-2020,25
06-04-2020,58
07-04-2020,64
08-04-2020,116
09-04-2020,116
10-04-2020,137
11-04-2020,145
12-04-2020,145
13-04-2020,153
14-04-2020,153
15-04-2020,162
16-04-2020,159
17-04-2020,159
18-04-2020,179
19-04-2020,179
20-04-2020,143
21-04-2020,124
22-04-2020,124
23-04-2020,119
24-04-2020,113
25-04-2020,113
26-04-2020,110
27-04-2020,110
28-04-2020,110
29-04-2020,98
30-04-2020,98
01-05-2020,101
02-05-2020,129
03-05-2020,129
04-05-2020,192
05-05-2020,257
06-05-2020,286
07-05-2020,327
08-05-2020,358
09-05-2020,360
10-05-2020,376
11-05-2020,393
12-05-2020,382
13-05-2020,427
14-05-2020,364
15-05-2020,368
16-05-2020,368
17-05-2020,360
18-05-2020,334
19-05-2020,316
20-05-2020,323
21-05-2020,331
22-05-2020,335
23-05-2020,345
24-05-2020,365
25-05-2020,403
26-05-2020,403
27-05-2020,464
28-05-2020,525
29-05-2020,604
30-05-2020,762
31-05-2020,932
01-06-2020,1023
02-06-2020,1280
03-06-2020,1560
04-06-2020,1842
05-06-2020,1123
06-06-2020,1439
07-06-2020,1794
08-06-2020,2286
09-06-2020,2681
10-06-2020,3030
11-06-2020,3339
12-06-2020,3644
13-06-2020,3789
14-06-2020,3868
15-06-2020,4117
16-06-2020,4057
17-06-2020,4406
18-06-2020,4750
19-06-2020,4528
20-06-2020,4710
21-06-2020,4946
22-06-2020,4918
23-06-2020,4940
24-06-2020,4844
25-06-2020,4897
26-06-2020,4885
27-06-2020,4657
28-06-2020,4737
29-06-2020,4689
30-06-2020,4476
01-07-2020,4340
02-07-2020,4202
03-07-2020,4239
04-07-2020,4057
05-07-2020,4031
06-07-2020,3796
07-07-2020,3893
08-07-2020,4075
09-07-2020,4302
10-07-2020,4572
11-07-2020,4740
12-07-2020,4891
13-07-2020,4956
14-07-2020,4984
15-07-2020,5226
16-07-2020,5320
17-07-2020,5495
18-07-2020,5752
19-07-2020,5885
20-07-2020,6022
21-07-2020,6277
22-07-2020,6146
23-07-2020,6117
24-07-2020,6348
25-07-2020,6420
26-07-2020,6495
27-07-2020,6556
28-07-2020,6684
29-07-2020,6712
30-07-2020,6798
31-07-2020,6497
01-08-2020,6317
02-08-2020,6250
03-08-2020,6396
04-08-2020,6263
05-08-2020,6122
06-08-2020,6133
07-08-2020,6205
08-08-2020,6143
09-08-2020,6338
10-08-2020,6371
11-08-2020,6448
12-08-2020,6645
13-08-2020,6827
14-08-2020,6820
15-08-2020,6748
16-08-2020,6943
17-08-2020,7014
18-08-2020,6880
19-08-2020,7081
20-08-2020,7307
21-08-2020,7555
22-08-2020,8131
23-08-2020,8680
24-08-2020,8961
25-08-2020,9442
26-08-2020,9489
27-08-2020,9758
28-08-2020,9962
29-08-2020,10225
30-08-2020,10606
31-08-2020,10980
01-09-2020,11371
02-09-2020,11885
03-09-2020,12622
04-09-2020,13470
05-09-2020,14053
06-09-2020,14911
07-09-2020,15692
08-09-2020,16333
09-09-2020,16890
10-09-2020,17328
11-09-2020,18332
12-09-2020,18875
13-09-2020,19446
14-09-2020,20079
15-09-2020,20417
16-09-2020,20430
17-09-2020,21334
18-09-2020,21014
19-09-2020,21291
20-09-2020,21682
21-09-2020,21411
22-09-2020,21014
23-09-2020,19888
24-09-2020,19276
25-09-2020,18889
26-09-2020,18032
27-09-2020,17149
28-09-2020,16485
29-09-2020,15670
30-09-2020,14804
01-10-2020,14340
02-10-2020,13472
03-10-2020,13247
04-10-2020,12868
05-10-2020,12067
06-10-2020,11822
07-10-2020,11320
08-10-2020,11029
09-10-2020,10867
10-10-2020,10830
11-10-2020,10677
12-10-2020,10573
13-10-2020,10401
14-10-2020,10319
15-10-2020,10187
16-10-2020,10364
17-10-2020,10441
18-10-2020,10265
19-10-2020,10042
20-10-2020,10075
21-10-2020,10078
22-10-2020,10187
23-10-2020,10009
24-10-2020,10082
25-10-2020,10148
26-10-2020,10295
27-10-2020,10154
28-10-2020,10452
29-10-2020,11014
30-10-2020,11391
31-10-2020,11851
01-11-2020,12191
02-11-2020,12634
03-11-2020,12919
04-11-2020,13338
05-11-2020,14110
06-11-2020,14644
07-11-2020,15357
08-11-2020,15713
09-11-2020,16448
10-11-2020,16717
11-11-2020,17421
12-11-2020,18113
13-11-2020,18867
14-11-2020,19413
15-11-2020,19538
16-11-2020,19557
17-11-2020,19342
18-11-2020,19153
19-11-2020,19543
20-11-2020,19579
21-11-2020,20150
22-11-2020,20325
23-11-2020,20344
24-11-2020,20412
25-11-2020,20765
26-11-2020,20948
27-11-2020,20778
28-11-2020,20400
29-11-2020,19916
30-11-2020,18905
01-12-2020,18362
02-12-2020,17744
03-12-2020,16673
04-12-2020,15516
05-12-2020,14329
06-12-2020,13310
07-12-2020,12897
08-12-2020,12126
09-12-2020,11947
10-12-2020,11733
11-12-2020,11456
12-12-2020,10686
13-12-2020,10318
14-12-2020,9875
15-12-2020,9108
17-12-2020,7573
18-12-2020,7013
19-12-2020,6577
20-12-2020,6079
21-12-2020,5888
22-12-2020,5525
23-12-2020,5387
24-12-2020,5230
25-12-2020,4983
26-12-2020,4750
27-12-2020,4535
28-12-2020,4268
29-12-2020,4040
30-12-2020,3900
31-12-2020,3799
03-01-2021,3124
04-01-2021,2890
05-01-2021,2737
06-01-2021,2692
07-01-2021,2672
08-01-2021,2563
09-01-2021,2501
10-01-2021,2563
11-01-2021,2510
12-01-2021,2547
13-01-2021,2441
14-01-2021,2414
15-01-2021,2266
16-01-2021,2184
17-01-2021,2129
18-01-2021,2094
19-01-2021,1929
20-01-2021,1837
21-01-2021,1734
22-01-2021,1679
23-01-2021,1585
24-01-2021,1559
25-01-2021,1511
27-01-2021,1284
28-01-2021,1254
29-01-2021,1240
30-01-2021,1192
31-01-2021,1134
01-02-2021,1115
02-02-2021,1081
03-02-2021,1055
04-02-2021,1019
05-02-2021,962
06-02-2021,949
07-02-2021,908
08-02-2021,883
09-02-2021,870
10-02-2021,854
11-02-2021,824
12-02-2021,848
13-02-2021,837
14-02-2021,845
15-02-2021,852
16-02-2021,903
17-02-2021,819
18-02-2021,826
19-02-2021,814
20-02-2021,813
21-02-2021,816
22-02-2021,861
23-02-2021,874
24-02-2021,908
25-02-2021,955
26-02-2021,1054
27-02-2021,1103
01-03-2021,1275
02-03-2021,1288
03-03-2021,1348
04-03-2021,1470
06-03-2021,1723
07-03-2021,1898
08-03-2021,2031
09-03-2021,2083
10-03-2021,2263
11-03-2021,2440
13-03-2021,2807
14-03-2021,2952
15-03-2021,3095
16-03-2021,3212
17-03-2021,3484
18-03-2021,3740
19-03-2021,3957
20-03-2021,4380
21-03-2021,4830
22-03-2021,5355
23-03-2021,5698
24-03-2021,6149
25-03-2021,6745
27-03-2021,7795
28-03-2021,8410
29-03-2021,9120
30-03-2021,9312
31-03-2021,9437
01-04-2021,9726
02-04-2021,10362
03-04-2021,11022
04-04-2021,11787
05-04-2021,12574
06-04-2021,13105
07-04-2021,14080
08-04-2021,15237
09-04-2021,17129
10-04-2021,18142
11-04-2021,19453
12-04-2021,20981
13-04-2021,22487
14-04-2021,24207
15-04-2021,27421
16-04-2021,30518
17-04-2021,33817
18-04-2021,38558
19-04-2021,42217
20-04-2021,45363
21-04-2021,49772
22-04-2021,55422
23-04-2021,58597
24-04-2021,64057
25-04-2021,69384
26-04-2021,74248
27-04-2021,79466
28-04-2021,84129
29-04-2021,88860
30-04-2021,93175
01-05-2021,97562
02-05-2021,102516
03-05-2021,105270
04-05-2021,104722
05-05-2021,108830
06-05-2021,113425
07-05-2021,115842
08-05-2021,115963
09-05-2021,116109
10-05-2021,116867
11-05-2021,113232
12-05-2021,108997
13-05-2021,107058
14-05-2021,107058
15-05-2021,103140
16-05-2021,95946
17-05-2021,90066
18-05-2021,83161
19-05-2021,75914
20-05-2021,70758
21-05-2021,62352
22-05-2021,54397
23-05-2021,47993
24-05-2021,42816
25-05-2021,38119
26-05-2021,34088
27-05-2021,31644
28-05-2021,28189
30-05-2021,23094
31-05-2021,21087
01-06-2021,18580
02-06-2021,16280
03-06-2021,14668
04-06-2021,12688
05-06-2021,11054
06-06-2021,9974
07-06-2021,9097
08-06-2021,8024
09-06-2021,7531
10-06-2021,7079
11-06-2021,6365
21-03-2020,2
22-03-2020,2
23-03-2020,2
24-03-2020,2
25-03-2020,2
26-03-2020,2
27-03-2020,2
28-03-2020,2
29-03-2020,2
30-03-2020,2
31-03-2020,2
01-04-2020,2
02-04-2020,1
03-04-2020,4
04-04-2020,4
05-04-2020,4
06-04-2020,11
07-04-2020,10
08-04-2020,15
09-04-2020,15
10-04-2020,15
11-04-2020,21
12-04-2020,25
13-04-2020,18
14-04-2020,18
15-04-2020,19
16-04-2020,18
17-04-2020,18
18-04-2020,19
19-04-2020,22
20-04-2020,22
21-04-2020,22
22-04-2020,22
23-04-2020,21
24-04-2020,21
25-04-2020,21
26-04-2020,17
27-04-2020,17
28-04-2020,17
29-04-2020,14
30-04-2020,14
01-05-2020,11
02-05-2020,9
03-05-2020,6
04-05-2020,5
05-05-2020,6
06-05-2020,2
07-05-2020,5
08-05-2020,6
09-05-2020,10
10-05-2020,10
11-05-2020,14
12-05-2020,18
13-05-2020,24
14-05-2020,25
15-05-2020,33
16-05-2020,34
17-05-2020,32
18-05-2020,33
19-05-2020,43
20-05-2020,42
21-05-2020,53
22-05-2020,90
23-05-2020,106
24-05-2020,121
25-05-2020,137
26-05-2020,151
27-05-2020,175
28-05-2020,198
29-05-2020,201
30-05-2020,203
31-05-2020,197
01-06-2020,206
02-06-2020,213
03-06-2020,200
04-06-2020,204
05-06-2020,199
06-06-2020,199
07-06-2020,201
08-06-2020,184
09-06-2020,189
10-06-2020,191
11-06-2020,191
12-06-2020,184
13-06-2020,183
14-06-2020,183
15-06-2020,174
16-06-2020,195
17-06-2020,180
18-06-2020,189
19-06-2020,205
20-06-2020,223
21-06-2020,235
22-06-2020,240
23-06-2020,282
24-06-2020,324
25-06-2020,332
26-06-2020,353
27-06-2020,353
28-06-2020,376
29-06-2020,378
30-06-2020,377
01-07-2020,363
02-07-2020,355
03-07-2020,376
04-07-2020,356
05-07-2020,331
06-07-2020,315
07-07-2020,303
08-07-2020,282
09-07-2020,257
10-07-2020,283
11-07-2020,277
12-07-2020,263
13-07-2020,273
14-07-2020,292
15-07-2020,347
16-07-2020,351
17-07-2020,382
18-07-2020,382
19-07-2020,410
20-07-2020,413
21-07-2020,553
22-07-2020,576
23-07-2020,609
24-07-2020,687
25-07-2020,798
26-07-2020,865
27-07-2020,966
28-07-2020,1040
29-07-2020,1082
30-07-2020,1057
31-07-2020,1105
01-08-2020,1091
02-08-2020,1118
03-08-2020,1130
04-08-2020,1146
05-08-2020,1155
06-08-2020,1140
07-08-2020,1168
08-08-2020,1182
09-08-2020,1169
10-08-2020,1175
11-08-2020,1241
12-08-2020,1206
13-08-2020,1256
14-08-2020,1362
15-08-2020,1304
16-08-2020,1342
17-08-2020,1417
18-08-2020,1321
19-08-2020,1293
20-08-2020,1400
21-08-2020,1430
22-08-2020,1469
23-08-2020,1525
24-08-2020,1511
25-08-2020,1488
26-08-2020,1376
27-08-2020,1479
28-08-2020,1460
29-08-2020,1455
30-08-2020,1439
31-08-2020,1460
01-09-2020,1563
02-09-2020,1527
03-09-2020,1613
04-09-2020,1708
05-09-2020,1815
06-09-2020,1978
07-09-2020,2176
08-09-2020,2234
09-09-2020,2326
10-09-2020,2487
11-09-2020,2723
12-09-2020,2874
13-09-2020,3194
14-09-2020,3364
15-09-2020,3659
16-09-2020,3801
17-09-2020,4146
18-09-2020,4146
19-09-2020,4430
20-09-2020,4308
21-09-2020,4444
22-09-2020,4458
23-09-2020,4124
24-09-2020,3950
25-09-2020,3984
26-09-2020,3976
27-09-2020,4104
28-09-2020,3657
29-09-2020,3650
30-09-2020,3573
01-10-2020,3400
02-10-2020,3416
03-10-2020,3256
04-10-2020,3292
05-10-2020,3273
06-10-2020,3156
07-10-2020,3136
08-10-2020,2996
09-10-2020,2943
10-10-2020,2856
11-10-2020,2718
12-10-2020,2687
13-10-2020,2637
14-10-2020,2507
15-10-2020,2520
16-10-2020,2654
17-10-2020,2642
18-10-2020,2680
19-10-2020,2630
20-10-2020,2593
21-10-2020,2596
22-10-2020,2636
23-10-2020,2623
24-10-2020,2620
25-10-2020,2605
26-10-2020,2489
27-10-2020,2511
28-10-2020,2521
29-10-2020,2646
30-10-2020,2768
31-10-2020,2891
01-11-2020,2880
02-11-2020,2973
03-11-2020,2958
04-11-2020,3119
05-11-2020,3431
06-11-2020,3668
07-11-2020,3845
08-11-2020,4198
09-11-2020,4716
10-11-2020,5192
11-11-2020,5365
12-11-2020,5605
13-11-2020,6165
14-11-2020,6739
15-11-2020,6716
16-11-2020,6879
17-11-2020,6775
18-11-2020,6772
19-11-2020,6901
20-11-2020,6980
21-11-2020,6830
22-11-2020,7070
23-11-2020,7034
24-11-2020,6680
25-11-2020,7150
26-11-2020,7875
27-11-2020,7878
28-11-2020,8205
29-11-2020,8574
30-11-2020,8644
01-12-2020,8289
02-12-2020,8218
03-12-2020,7813
04-12-2020,8088
05-12-2020,8300
06-12-2020,8247
07-12-2020,8269
08-12-2020,7895
09-12-2020,7577
10-12-2020,7475
11-12-2020,7865
12-12-2020,7725
13-12-2020,7575
14-12-2020,7251
15-12-2020,6948
17-12-2020,6218
18-12-2020,6139
19-12-2020,5974
20-12-2020,5966
21-12-2020,5196
22-12-2020,4886
23-12-2020,4791
24-12-2020,4629
25-12-2020,4681
26-12-2020,4347
27-12-2020,4291
28-12-2020,3834
29-12-2020,3680
30-12-2020,3338
31-12-2020,2796
03-01-2021,2202
04-01-2021,1830
05-01-2021,1646
06-01-2021,1439
07-01-2021,1281
08-01-2021,1220
09-01-2021,1182
10-01-2021,1088
11-01-2021,971
12-01-2021,874
13-01-2021,810
14-01-2021,830
15-01-2021,811
16-01-2021,767
17-01-2021,755
18-01-2021,697
19-01-2021,628
20-01-2021,584
21-01-2021,575
22-01-2021,556
23-01-2021,516
24-01-2021,469
25-01-2021,436
27-01-2021,361
28-01-2021,331
29-01-2021,339
30-01-2021,343
31-01-2021,383
01-02-2021,390
02-02-2021,378
03-02-2021,365
04-02-2021,409
05-02-2021,439
06-02-2021,462
07-02-2021,497
08-02-2021,464
09-02-2021,458
10-02-2021,455
11-02-2021,488
12-02-2021,493
13-02-2021,505
14-02-2021,524
15-02-2021,411
16-02-2021,398
17-02-2021,370
18-02-2021,354
19-02-2021,301
20-02-2021,298
21-02-2021,252
22-02-2021,234
23-02-2021,227
24-02-2021,218
25-02-2021,229
26-02-2021,244
27-02-2021,261
01-03-2021,318
02-03-2021,434
03-03-2021,437
04-03-2021,495
06-03-2021,589
07-03-2021,589
08-03-2021,614
09-03-2021,617
10-03-2021,621
11-03-2021,599
13-03-2021,706
14-03-2021,745
15-03-2021,760
16-03-2021,757
17-03-2021,820
18-03-2021,935
19-03-2021,1043
20-03-2021,1124
21-03-2021,1199
22-03-2021,1256
23-03-2021,1385
24-03-2021,1455
25-03-2021,1654
27-03-2021,2124
28-03-2021,2361
29-03-2021,2478
30-03-2021,2634
31-03-2021,2830
01-04-2021,2973
02-04-2021,3221
03-04-2021,3338
04-04-2021,3441
05-04-2021,3577
06-04-2021,3828
07-04-2021,3740
08-04-2021,4158
09-04-2021,4513
10-04-2021,4659
11-04-2021,5223
12-04-2021,5369
13-04-2021,6069
14-04-2021,6269
15-04-2021,6929
16-04-2021,7362
17-04-2021,7711
18-04-2021,8444
19-04-2021,8696
20-04-2021,9783
21-04-2021,10027
22-04-2021,10793
23-04-2021,11859
24-04-2021,12246
25-04-2021,13411
26-04-2021,13577
27-04-2021,14326
28-04-2021,15151
29-04-2021,16098
30-04-2021,17835
01-05-2021,18425
02-05-2021,19928
03-05-2021,20727
04-05-2021,21788
05-05-2021,23572
06-05-2021,25902
07-05-2021,27756
08-05-2021,29513
09-05-2021,31893
10-05-2021,32469
11-05-2021,34417
12-05-2021,36232
13-05-2021,38954
14-05-2021,38954
15-05-2021,40008
16-05-2021,39575
17-05-2021,36909
18-05-2021,36633
19-05-2021,34888
20-05-2021,35124
21-05-2021,33448
22-05-2021,31519
23-05-2021,28788
24-05-2021,25979
25-05-2021,24181
26-05-2021,23053
27-05-2021,22181
28-05-2021,20184
30-05-2021,16989
31-05-2021,14940
01-06-2021,13621
02-06-2021,12407
03-06-2021,11975
04-06-2021,11057
05-06-2021,9787
06-06-2021,9484
07-06-2021,8361
08-06-2021,7555
09-06-2021,6983
10-06-2021,6682
11-06-2021,6338
12-03-2020,1
13-03-2020,1
14-03-2020,2
15-03-2020,2
16-03-2020,3
17-03-2020,3
18-03-2020,3
19-03-2020,4
20-03-2020,4
21-03-2020,4
22-03-2020,4
23-03-2020,4
24-03-2020,4
25-03-2020,4
26-03-2020,10
27-03-2020,11
28-03-2020,18
29-03-2020,29
30-03-2020,28
31-03-2020,50
01-04-2020,51
02-04-2020,58
03-04-2020,65
04-04-2020,70
05-04-2020,86
06-04-2020,100
07-04-2020,103
08-04-2020,110
09-04-2020,150
10-04-2020,150
11-04-2020,197
12-04-2020,197
13-04-2020,235
14-04-2020,250
15-04-2020,244
16-04-2020,260
17-04-2020,272
18-04-2020,281
19-04-2020,285
20-04-2020,289
21-04-2020,292
22-04-2020,294
23-04-2020,310
24-04-2020,330
25-04-2020,340
26-04-2020,376
27-04-2020,380
28-04-2020,375
29-04-2020,381
30-04-2020,381
01-05-2020,390
02-05-2020,384
03-05-2020,404
04-05-2020,406
05-05-2020,415
06-05-2020,413
07-05-2020,445
08-05-2020,449
09-05-2020,450
10-05-2020,459
11-05-2020,469
12-05-2020,442
13-05-2020,469
14-05-2020,494
15-05-2020,487
16-05-2020,489
17-05-2020,567
18-05-2020,595
19-05-2020,665
20-05-2020,647
21-05-2020,694
22-05-2020,745
23-05-2020,749
24-05-2020,774
25-05-2020,791
26-05-2020,836
27-05-2020,902
28-05-2020,1041
29-05-2020,1150
30-05-2020,1261
31-05-2020,1405
01-06-2020,1491
02-06-2020,1624
03-06-2020,1732
04-06-2020,1816
05-06-2020,2059
06-06-2020,2202
07-06-2020,2302
08-06-2020,2830
09-06-2020,2916
10-06-2020,2792
11-06-2020,2785
12-06-2020,2702
13-06-2020,2591
14-06-2020,2554
15-06-2020,2593
16-06-2020,2554
17-06-2020,2454
18-06-2020,2427
19-06-2020,2340
20-06-2020,2411
21-06-2020,2417
22-06-2020,2492
23-06-2020,2472
24-06-2020,2507
25-06-2020,2516
26-06-2020,2492
27-06-2020,2591
28-06-2020,2648
29-06-2020,2683
