Date,Confirmed_Cases
19-01-2021,52458
20-01-2021,52570
21-01-2021,52657
22-01-2021,52712
23-01-2021,52782
24-01-2021,52867
25-01-2021,52920
27-01-2021,53047
28-01-2021,53100
29-01-2021,53185
30-01-2021,53263
31-01-2021,53356
01-02-2021,53409
02-02-2021,53469
03-02-2021,53575
04-02-2021,53638
05-02-2021,53717
06-02-2021,53773
07-02-2021,53838
08-02-2021,53880
09-02-2021,53937
10-02-2021,53996
11-02-2021,54068
12-02-2021,54113
13-02-2021,54152
14-02-2021,54193
15-02-2021,54235
16-02-2021,54275
17-02-2021,54323
18-02-2021,54369
19-02-2021,54421
20-02-2021,54466
21-02-2021,54523
22-02-2021,54562
23-02-2021,54591
24-02-2021,54648
25-02-2021,54700
26-02-2021,54771
27-02-2021,54871
01-03-2021,54986
02-03-2021,55026
03-03-2021,55073
04-03-2021,55143
06-03-2021,55291
07-03-2021,55361
08-03-2021,55409
09-03-2021,55463
10-03-2021,55538
11-03-2021,55607
13-03-2021,55758
14-03-2021,55851
15-03-2021,55917
16-03-2021,56006
17-03-2021,56100
18-03-2021,56173
19-03-2021,56271
20-03-2021,56371
21-03-2021,56525
22-03-2021,56623
23-03-2021,56708
24-03-2021,56841
25-03-2021,56981
27-03-2021,57283
28-03-2021,57453
29-03-2021,57584
30-03-2021,57712
31-03-2021,57839
01-04-2021,58039
02-04-2021,58304
03-04-2021,58584
04-04-2021,58803
05-04-2021,59068
06-04-2021,59315
07-04-2021,59702
08-04-2021,60229
09-04-2021,60811
10-04-2021,61239
11-04-2021,61779
12-04-2021,62304
13-04-2021,62780
14-04-2021,63342
15-04-2021,63815
16-04-2021,64572
17-04-2021,65499
18-04-2021,66261
19-04-2021,67212
20-04-2021,68152
21-04-2021,69312
22-04-2021,70814
23-04-2021,72224
24-04-2021,73644
25-04-2021,75184
26-04-2021,77477
27-04-2021,79798
28-04-2021,81908
29-04-2021,85009
30-04-2021,88028
01-05-2021,91052
02-05-2021,93355
03-05-2021,95385
04-05-2021,98088
05-05-2021,100902
06-05-2021,104398
07-05-2021,108267
08-05-2021,112462
09-05-2021,116213
10-05-2021,118846
11-05-2021,121650
12-05-2021,124774
13-05-2021,127639
14-05-2021,127639
15-05-2021,130130
16-05-2021,134542
17-05-2021,135856
18-05-2021,137418
19-05-2021,138776
20-05-2021,139985
21-05-2021,141567
22-05-2021,143192
23-05-2021,144839
24-05-2021,146460
25-05-2021,147861
26-05-2021,149410
27-05-2021,150897
28-05-2021,152401
30-05-2021,154419
31-05-2021,155064
01-06-2021,155666
02-06-2021,156569
03-06-2021,157275
04-06-2021,157847
05-06-2021,158423
06-06-2021,158990
07-06-2021,159393
08-06-2021,159811
09-06-2021,160284
10-06-2021,160740
11-06-2021,161153
20-03-2020,2
21-03-2020,7
22-03-2020,18
23-03-2020,29
24-03-2020,29
25-03-2020,33
26-03-2020,38
27-03-2020,43
28-03-2020,45
29-03-2020,53
30-03-2020,58
31-03-2020,73
01-04-2020,74
02-04-2020,82
03-04-2020,87
04-04-2020,95
05-04-2020,105
06-04-2020,122
07-04-2020,144
08-04-2020,165
09-04-2020,179
10-04-2020,241
11-04-2020,308
12-04-2020,432
13-04-2020,516
14-04-2020,539
15-04-2020,650
16-04-2020,766
17-04-2020,930
18-04-2020,1099
19-04-2020,1376
20-04-2020,1743
21-04-2020,1939
22-04-2020,2178
23-04-2020,2407
24-04-2020,2624
25-04-2020,2815
26-04-2020,3071
27-04-2020,3301
28-04-2020,3548
29-04-2020,3744
30-04-2020,4082
01-05-2020,4395
02-05-2020,4721
03-05-2020,5054
04-05-2020,5428
05-05-2020,5804
06-05-2020,6245
07-05-2020,6625
08-05-2020,7012
09-05-2020,7402
10-05-2020,7796
11-05-2020,8194
12-05-2020,8541
13-05-2020,8903
14-05-2020,9267
15-05-2020,9591
16-05-2020,9931
17-05-2020,10988
18-05-2020,11379
19-05-2020,11745
20-05-2020,12140
21-05-2020,12537
22-05-2020,12905
23-05-2020,13268
24-05-2020,13664
25-05-2020,14056
26-05-2020,14460
27-05-2020,14821
28-05-2020,15195
29-05-2020,15562
30-05-2020,15934
31-05-2020,16343
01-06-2020,16779
02-06-2020,17200
03-06-2020,17617
04-06-2020,18100
05-06-2020,18584
06-06-2020,19094
07-06-2020,19592
08-06-2020,20070
09-06-2020,20545
10-06-2020,21014
11-06-2020,21521
12-06-2020,22032
13-06-2020,22527
14-06-2020,23038
15-06-2020,23544
16-06-2020,24055
17-06-2020,24577
18-06-2020,25093
19-06-2020,25601
20-06-2020,26141
21-06-2020,26680
22-06-2020,27260
23-06-2020,27825
24-06-2020,28371
25-06-2020,28943
26-06-2020,29520
27-06-2020,30095
28-06-2020,30709
29-06-2020,31320
30-06-2020,31938
01-07-2020,32557
02-07-2020,33232
03-07-2020,33913
04-07-2020,34600
05-07-2020,35312
06-07-2020,36037
07-07-2020,36772
08-07-2020,37550
09-07-2020,38333
10-07-2020,39194
11-07-2020,40069
12-07-2020,40941
13-07-2020,41820
14-07-2020,42722
15-07-2020,43637
16-07-2020,44552
17-07-2020,45481
18-07-2020,46430
19-07-2020,47390
20-07-2020,48355
21-07-2020,49353
22-07-2020,50379
23-07-2020,51399
24-07-2020,52477
25-07-2020,53545
26-07-2020,54626
27-07-2020,55822
28-07-2020,56874
29-07-2020,57982
30-07-2020,59126
31-07-2020,60285
01-08-2020,61438
02-08-2020,62463
03-08-2020,63562
04-08-2020,64585
05-08-2020,65599
06-08-2020,66669
07-08-2020,67699
08-08-2020,68768
09-08-2020,69869
10-08-2020,70965
11-08-2020,72031
12-08-2020,73163
13-08-2020,74318
14-08-2020,75408
15-08-2020,76480
16-08-2020,77559
17-08-2020,78680
18-08-2020,79710
19-08-2020,80802
20-08-2020,81942
21-08-2020,83107
22-08-2020,84311
23-08-2020,85523
24-08-2020,86624
25-08-2020,87691
26-08-2020,88805
27-08-2020,89994
28-08-2020,91179
29-08-2020,92452
30-08-2020,93734
31-08-2020,95009
01-09-2020,96300
02-09-2020,97629
03-09-2020,98888
04-09-2020,100213
05-09-2020,101533
06-09-2020,102844
07-09-2020,104179
08-09-2020,105509
09-09-2020,106804
10-09-2020,108133
11-09-2020,109465
12-09-2020,110809
13-09-2020,112174
14-09-2020,113500
15-09-2020,114834
16-09-2020,116183
17-09-2020,117547
18-09-2020,118926
19-09-2020,120336
20-09-2020,121768
21-09-2020,123175
22-09-2020,124605
23-09-2020,126007
24-09-2020,127379
25-09-2020,128787
26-09-2020,130229
27-09-2020,131646
28-09-2020,133057
29-09-2020,134461
30-09-2020,135842
01-10-2020,137232
02-10-2020,138583
03-10-2020,139893
04-10-2020,141236
05-10-2020,142538
06-10-2020,143865
07-10-2020,145200
08-10-2020,146673
09-10-2020,147789
10-10-2020,149032
11-10-2020,150253
12-10-2020,151434
13-10-2020,152603
14-10-2020,153761
15-10-2020,154936
16-10-2020,156121
17-10-2020,157312
18-10-2020,158473
19-10-2020,159564
20-10-2020,160560
21-10-2020,161686
22-10-2020,162823
23-10-2020,163959
24-10-2020,165071
25-10-2020,166092
26-10-2020,167011
27-10-2020,167919
28-10-2020,168911
29-10-2020,169891
30-10-2020,170878
31-10-2020,171847
01-11-2020,172782
02-11-2020,173642
03-11-2020,174517
04-11-2020,175471
05-11-2020,176446
06-11-2020,177436
07-11-2020,178471
08-11-2020,179517
09-11-2020,180537
10-11-2020,181508
11-11-2020,182557
12-11-2020,183682
13-11-2020,184964
14-11-2020,186116
15-11-2020,187240
16-11-2020,188310
17-11-2020,189236
18-11-2020,190361
19-11-2020,191642
20-11-2020,192982
21-11-2020,194402
22-11-2020,195917
23-11-2020,197412
24-11-2020,198899
25-11-2020,200409
26-11-2020,201949
27-11-2020,203509
28-11-2020,205116
29-11-2020,206714
30-11-2020,208278
01-12-2020,209780
02-12-2020,211257
03-12-2020,212769
04-12-2020,214309
05-12-2020,215819
06-12-2020,217333
07-12-2020,218788
08-12-2020,220168
09-12-2020,221493
10-12-2020,222811
11-12-2020,224081
12-12-2020,225304
13-12-2020,226508
14-12-2020,227683
15-12-2020,228803
17-12-2020,231073
18-12-2020,232188
19-12-2020,233263
20-12-2020,234289
21-12-2020,235299
22-12-2020,236259
23-12-2020,237247
24-12-2020,238205
25-12-2020,239195
26-12-2020,240105
27-12-2020,240995
28-12-2020,241845
29-12-2020,242655
30-12-2020,243459
31-12-2020,244258
03-01-2021,246513
04-01-2021,247228
05-01-2021,247926
06-01-2021,248581
07-01-2021,249246
08-01-2021,249913
09-01-2021,250598
10-01-2021,251273
11-01-2021,251944
12-01-2021,252559
13-01-2021,253161
14-01-2021,253744
15-01-2021,254314
16-01-2021,254849
17-01-2021,255354
18-01-2021,255872
19-01-2021,256367
20-01-2021,256852
21-01-2021,257342
22-01-2021,257813
23-01-2021,258264
24-01-2021,258687
25-01-2021,259097
27-01-2021,259867
28-01-2021,260220
29-01-2021,260566
30-01-2021,260901
31-01-2021,261224
01-02-2021,261540
02-02-2021,261838
03-02-2021,262123
04-02-2021,262406
05-02-2021,262681
06-02-2021,262948
07-02-2021,263200
08-02-2021,263444
09-02-2021,263676
10-02-2021,263910
11-02-2021,264165
12-02-2021,264450
13-02-2021,264718
14-02-2021,264997
15-02-2021,265244
16-02-2021,265493
17-02-2021,265756
18-02-2021,266034
19-02-2021,266297
20-02-2021,266563
21-02-2021,266821
22-02-2021,267104
23-02-2021,267419
24-02-2021,267767
25-02-2021,268147
26-02-2021,268571
27-02-2021,269031
01-03-2021,269889
02-03-2021,270316
03-03-2021,270770
04-03-2021,271245
06-03-2021,272240
07-03-2021,272811
08-03-2021,273386
09-03-2021,273941
10-03-2021,274522
11-03-2021,275197
13-03-2021,276622
14-03-2021,277397
15-03-2021,278207
16-03-2021,279097
17-03-2021,280051
18-03-2021,281173
19-03-2021,282449
20-03-2021,283864
21-03-2021,285429
22-03-2021,287009
23-03-2021,288649
24-03-2021,290379
25-03-2021,292169
27-03-2021,296320
28-03-2021,298596
29-03-2021,300866
30-03-2021,303118
31-03-2021,305338
01-04-2021,307698
02-04-2021,310108
03-04-2021,312748
04-04-2021,315563
05-04-2021,318438
06-04-2021,321598
07-04-2021,324878
08-04-2021,328453
09-04-2021,332474
10-04-2021,337015
11-04-2021,342026
12-04-2021,347495
13-04-2021,353516
14-04-2021,360206
15-04-2021,367616
16-04-2021,375768
17-04-2021,384688
18-04-2021,394229
19-04-2021,404569
20-04-2021,415972
21-04-2021,428178
22-04-2021,440731
23-04-2021,453836
24-04-2021,467640
25-04-2021,481737
26-04-2021,496033
27-04-2021,510373
28-04-2021,524725
29-04-2021,538845
30-04-2021,553172
01-05-2021,567777
02-05-2021,581624
03-05-2021,594602
04-05-2021,607422
05-05-2021,620472
06-05-2021,633427
07-05-2021,645972
08-05-2021,658036
09-05-2021,669928
10-05-2021,681012
11-05-2021,692604
12-05-2021,703594
13-05-2021,714611
14-05-2021,714611
15-05-2021,725353
16-05-2021,744409
17-05-2021,752619
18-05-2021,759754
19-05-2021,766201
20-05-2021,771447
21-05-2021,776220
22-05-2021,780471
23-05-2021,784676
24-05-2021,788470
25-05-2021,791657
26-05-2021,794912
27-05-2021,797997
28-05-2021,800866
30-05-2021,805617
31-05-2021,807488
01-06-2021,809169
02-06-2021,810730
03-06-2021,812063
04-06-2021,813270
05-06-2021,814390
06-06-2021,815386
07-06-2021,816234
08-06-2021,817012
09-06-2021,817707
10-06-2021,818351
11-06-2021,818895
12-03-2020,14
13-03-2020,14
14-03-2020,14
15-03-2020,14
16-03-2020,14
17-03-2020,15
18-03-2020,16
19-03-2020,17
20-03-2020,17
21-03-2020,17
22-03-2020,21
23-03-2020,26
24-03-2020,26
25-03-2020,28
26-03-2020,30
27-03-2020,30
28-03-2020,33
29-03-2020,33
30-03-2020,33
31-03-2020,40
01-04-2020,43
02-04-2020,43
03-04-2020,43
04-04-2020,49
05-04-2020,49
06-04-2020,84
07-04-2020,90
08-04-2020,147
09-04-2020,147
10-04-2020,169
11-04-2020,177
12-04-2020,177
13-04-2020,185
14-04-2020,185
15-04-2020,199
16-04-2020,205
17-04-2020,205
18-04-2020,225
19-04-2020,225
20-04-2020,233
21-04-2020,254
22-04-2020,254
23-04-2020,262
24-04-2020,272
25-04-2020,272
26-04-2020,289
27-04-2020,289
28-04-2020,296
29-04-2020,310
30-04-2020,310
01-05-2020,313
02-05-2020,360
03-05-2020,360
04-05-2020,442
05-05-2020,517
06-05-2020,548
07-05-2020,594
08-05-2020,625
09-05-2020,647
10-05-2020,675
11-05-2020,703
12-05-2020,730
13-05-2020,780
14-05-2020,793
15-05-2020,818
16-05-2020,818
17-05-2020,887
18-05-2020,910
19-05-2020,928
20-05-2020,964
21-05-2020,993
22-05-2020,1031
23-05-2020,1067
24-05-2020,1131
25-05-2020,1184
26-05-2020,1184
27-05-2020,1305
28-05-2020,1381
29-05-2020,1504
30-05-2020,1721
31-05-2020,1923
01-06-2020,2091
02-06-2020,2356
03-06-2020,2652
04-06-2020,2954
05-06-2020,3281
06-06-2020,3597
07-06-2020,3952
08-06-2020,4448
09-06-2020,4854
10-06-2020,5209
11-06-2020,5579
12-06-2020,5968
13-06-2020,6334
14-06-2020,6749
15-06-2020,7208
16-06-2020,7722
17-06-2020,8272
18-06-2020,8832
19-06-2020,9218
20-06-2020,9743
21-06-2020,10223
22-06-2020,10635
23-06-2020,11025
24-06-2020,11520
25-06-2020,12010
26-06-2020,12463
27-06-2020,12884
28-06-2020,13427
29-06-2020,13829
30-06-2020,14210
01-07-2020,14548
02-07-2020,14941
03-07-2020,15509
04-07-2020,16003
05-07-2020,16548
06-07-2020,17005
07-07-2020,17504
08-07-2020,17999
09-07-2020,18690
10-07-2020,19369
11-07-2020,19934
12-07-2020,20582
13-07-2020,21240
14-07-2020,21894
15-07-2020,22628
16-07-2020,23306
17-07-2020,24002
18-07-2020,24797
19-07-2020,25547
20-07-2020,26164
21-07-2020,26858
22-07-2020,27462
23-07-2020,28186
24-07-2020,28975
25-07-2020,29755
26-07-2020,30538
27-07-2020,31332
28-07-2020,32127
29-07-2020,32876
30-07-2020,33631
31-07-2020,34254
01-08-2020,34965
02-08-2020,35758
03-08-2020,36519
04-08-2020,37173
05-08-2020,37796
06-08-2020,38548
07-08-2020,39303
08-08-2020,40054
09-08-2020,40843
10-08-2020,41635
11-08-2020,42429
12-08-2020,43227
13-08-2020,44024
14-08-2020,44817
15-08-2020,45614
16-08-2020,46410
17-08-2020,47153
18-08-2020,48040
19-08-2020,48936
20-08-2020,49930
21-08-2020,50926
22-08-2020,52129
23-08-2020,53290
24-08-2020,54386
25-08-2020,55460
26-08-2020,56608
27-08-2020,58005
28-08-2020,59298
29-08-2020,60596
30-08-2020,61987
31-08-2020,63282
01-09-2020,64732
02-09-2020,66426
03-09-2020,68218
04-09-2020,70099
05-09-2020,71983
06-09-2020,74272
07-09-2020,76549
08-09-2020,78773
09-09-2020,81059
10-09-2020,83353
11-09-2020,85944
12-09-2020,88332
13-09-2020,91115
14-09-2020,93641
15-09-2020,96129
16-09-2020,98622
17-09-2020,101316
18-09-2020,103773
19-09-2020,106261
20-09-2020,108952
21-09-2020,111257
22-09-2020,113075
23-09-2020,114870
24-09-2020,116856
25-09-2020,118554
26-09-2020,120578
27-09-2020,122267
28-09-2020,123782
29-09-2020,125412
30-09-2020,126974
01-10-2020,128599
02-10-2020,129912
03-10-2020,131388
04-10-2020,132576
05-10-2020,133878
06-10-2020,134909
07-10-2020,136115
08-10-2020,137398
09-10-2020,138682
10-10-2020,139932
11-10-2020,141090
12-10-2020,142155
13-10-2020,143221
14-10-2020,144302
15-10-2020,145507
16-10-2020,146706
17-10-2020,147933
18-10-2020,149081
19-10-2020,150033
20-10-2020,151234
21-10-2020,152174
22-10-2020,153367
23-10-2020,154495
24-10-2020,155765
25-10-2020,157064
26-10-2020,158304
27-10-2020,159457
28-10-2020,160705
29-10-2020,162223
30-10-2020,163817
31-10-2020,165467
01-11-2020,167210
02-11-2020,168880
03-11-2020,170446
04-11-2020,172130
05-11-2020,174082
06-11-2020,176146
07-11-2020,178413
08-11-2020,180424
09-11-2020,182804
10-11-2020,185231
11-11-2020,187777
12-11-2020,190323
13-11-2020,193111
14-11-2020,195799
15-11-2020,197917
16-11-2020,199874
17-11-2020,202027
18-11-2020,204477
19-11-2020,207039
20-11-2020,209251
21-11-2020,212355
22-11-2020,215021
23-11-2020,217300
24-11-2020,219963
25-11-2020,222292
26-11-2020,224489
27-11-2020,226611
28-11-2020,228746
29-11-2020,230713
30-11-2020,232522
01-12-2020,234126
02-12-2020,235997
03-12-2020,237604
04-12-2020,239239
05-12-2020,240841
06-12-2020,242398
07-12-2020,243896
08-12-2020,245288
09-12-2020,246679
10-12-2020,248079
11-12-2020,249329
12-12-2020,250394
13-12-2020,251402
14-12-2020,252392
15-12-2020,253385
17-12-2020,255014
18-12-2020,255728
19-12-2020,256477
20-12-2020,257067
21-12-2020,257644
22-12-2020,258197
23-12-2020,258731
24-12-2020,259226
25-12-2020,259745
26-12-2020,260153
27-12-2020,260545
28-12-2020,260907
29-12-2020,261258
30-12-2020,261672
31-12-2020,262054
03-01-2021,262850
04-01-2021,263068
05-01-2021,263312
06-01-2021,263571
07-01-2021,263887
08-01-2021,264161
09-01-2021,264442
10-01-2021,264721
11-01-2021,264955
12-01-2021,265199
13-01-2021,265391
14-01-2021,265616
15-01-2021,265803
16-01-2021,265964
17-01-2021,266131
18-01-2021,266309
19-01-2021,266428
20-01-2021,266581
21-01-2021,266686
22-01-2021,266819
23-01-2021,266939
24-01-2021,267075
25-01-2021,267203
27-01-2021,267417
28-01-2021,267504
29-01-2021,267601
30-01-2021,267708
31-01-2021,267805
01-02-2021,267897
02-02-2021,267989
03-02-2021,268067
04-02-2021,268136
05-02-2021,268209
06-02-2021,268293
07-02-2021,268364
08-02-2021,268431
09-02-2021,268507
10-02-2021,268600
11-02-2021,268677
12-02-2021,268783
13-02-2021,268887
14-02-2021,268969
15-02-2021,269046
16-02-2021,269154
17-02-2021,269240
18-02-2021,269322
19-02-2021,269405
20-02-2021,269498
21-02-2021,269609
22-02-2021,269730
23-02-2021,269836
24-02-2021,269967
25-02-2021,270097
26-02-2021,270263
27-02-2021,270411
01-03-2021,270784
02-03-2021,270950
03-03-2021,271125
04-03-2021,271365
06-03-2021,271892
07-03-2021,272215
08-03-2021,272520
09-03-2021,272751
10-03-2021,273087
11-03-2021,273446
13-03-2021,274273
14-03-2021,274697
15-03-2021,275137
16-03-2021,275557
17-03-2021,276080
18-03-2021,276635
19-03-2021,277268
20-03-2021,278140
21-03-2021,278961
22-03-2021,279828
23-03-2021,280693
24-03-2021,281588
25-03-2021,282569
27-03-2021,284944
28-03-2021,286327
29-03-2021,287719
30-03-2021,288714
31-03-2021,289694
01-04-2021,290800
02-04-2021,292409
03-04-2021,294270
04-04-2021,296229
05-04-2021,298133
06-04-2021,300173
07-04-2021,302272
08-04-2021,304638
09-04-2021,307510
10-04-2021,310504
11-04-2021,313441
12-04-2021,316881
13-04-2021,320699
14-04-2021,324544
15-04-2021,329942
16-04-2021,335800
17-04-2021,342077
18-04-2021,349794
19-04-2021,356971
20-04-2021,363813
21-04-2021,371624
22-04-2021,381247
23-04-2021,390989
24-04-2021,402843
25-04-2021,413334
26-04-2021,424319
27-04-2021,435823
28-04-2021,447754
29-04-2021,460198
30-04-2021,474145
01-05-2021,487978
02-05-2021,501566
03-05-2021,514888
04-05-2021,527773
05-05-2021,543559
06-05-2021,558975
07-05-2021,573815
08-05-2021,587682
09-05-2021,602349
10-05-2021,615897
11-05-2021,628615
12-05-2021,640252
13-05-2021,652742
14-05-2021,652742
15-05-2021,665028
16-05-2021,685312
17-05-2021,694427
18-05-2021,701915
19-05-2021,709689
20-05-2021,716507
21-05-2021,722964
22-05-2021,728607
23-05-2021,733628
24-05-2021,738028
25-05-2021,741785
26-05-2021,744602
27-05-2021,747740
28-05-2021,750062
30-05-2021,753937
31-05-2021,755389
01-06-2021,756635
02-06-2021,757868
03-06-2021,759039
04-06-2021,760019
05-06-2021,760914
06-06-2021,761637
07-06-2021,762291
08-06-2021,762931
09-06-2021,763566
10-06-2021,764094
11-06-2021,764633
21-03-2020,2
22-03-2020,2
23-03-2020,2
24-03-2020,3
25-03-2020,3
26-03-2020,3
27-03-2020,3
28-03-2020,3
29-03-2020,3
30-03-2020,3
31-03-2020,3
01-04-2020,3
02-04-2020,3
03-04-2020,6
04-04-2020,6
05-04-2020,6
06-04-2020,13
07-04-2020,13
08-04-2020,18
09-04-2020,18
10-04-2020,18
11-04-2020,28
12-04-2020,32
13-04-2020,32
14-04-2020,32
15-04-2020,33
16-04-2020,35
17-04-2020,35
18-04-2020,36
19-04-2020,39
20-04-2020,39
21-04-2020,39
22-04-2020,39
23-04-2020,40
24-04-2020,40
25-04-2020,40
26-04-2020,40
27-04-2020,40
28-04-2020,40
29-04-2020,40
30-04-2020,40
01-05-2020,40
02-05-2020,40
03-05-2020,40
04-05-2020,40
05-05-2020,41
06-05-2020,42
07-05-2020,45
08-05-2020,46
09-05-2020,50
10-05-2020,50
11-05-2020,55
12-05-2020,59
13-05-2020,65
14-05-2020,66
15-05-2020,74
16-05-2020,76
17-05-2020,78
18-05-2020,80
19-05-2020,90
20-05-2020,92
21-05-2020,110
22-05-2020,152
23-05-2020,168
24-05-2020,185
25-05-2020,203
26-05-2020,223
27-05-2020,247
28-05-2020,273
29-05-2020,276
30-05-2020,295
31-05-2020,313
01-06-2020,331
02-06-2020,340
03-06-2020,345
04-06-2020,359
05-06-2020,383
06-06-2020,393
07-06-2020,400
08-06-2020,413
09-06-2020,421
10-06-2020,445
11-06-2020,451
12-06-2020,470
13-06-2020,486
14-06-2020,502
15-06-2020,518
16-06-2020,556
17-06-2020,560
18-06-2020,569
19-06-2020,595
20-06-2020,619
21-06-2020,656
22-06-2020,673
23-06-2020,727
24-06-2020,775
25-06-2020,806
26-06-2020,839
27-06-2020,864
28-06-2020,894
29-06-2020,916
30-06-2020,942
01-07-2020,953
02-07-2020,979
03-07-2020,1014
04-07-2020,1033
05-07-2020,1046
06-07-2020,1063
07-07-2020,1077
08-07-2020,1083
09-07-2020,1101
10-07-2020,1140
11-07-2020,1171
12-07-2020,1182
13-07-2020,1213
14-07-2020,1243
15-07-2020,1309
16-07-2020,1341
17-07-2020,1377
18-07-2020,1417
19-07-2020,1457
20-07-2020,1483
21-07-2020,1631
22-07-2020,1664
23-07-2020,1725
24-07-2020,1834
25-07-2020,1954
26-07-2020,2049
27-07-2020,2176
28-07-2020,2270
29-07-2020,2330
30-07-2020,2403
31-07-2020,2506
01-08-2020,2564
02-08-2020,2634
03-08-2020,2703
04-08-2020,2818
05-08-2020,2879
06-08-2020,2916
07-08-2020,3047
08-08-2020,3150
09-08-2020,3264
10-08-2020,3371
11-08-2020,3463
12-08-2020,3497
13-08-2020,3636
14-08-2020,3816
15-08-2020,3874
16-08-2020,3993
17-08-2020,4156
18-08-2020,4174
19-08-2020,4235
20-08-2020,4411
21-08-2020,4538
22-08-2020,4728
23-08-2020,4895
24-08-2020,5001
25-08-2020,5101
26-08-2020,5154
27-08-2020,5321
28-08-2020,5501
29-08-2020,5637
30-08-2020,5781
31-08-2020,5945
01-09-2020,6116
02-09-2020,6255
03-09-2020,6416
04-09-2020,6615
05-09-2020,6830
06-09-2020,7018
07-09-2020,7415
08-09-2020,7660
09-09-2020,7831
10-09-2020,8147
11-09-2020,8466
12-09-2020,8784
13-09-2020,9229
14-09-2020,9555
15-09-2020,9923
16-09-2020,10335
17-09-2020,10795
18-09-2020,11190
19-09-2020,11622
20-09-2020,11908
21-09-2020,12129
22-09-2020,12438
23-09-2020,12769
24-09-2020,13049
25-09-2020,13386
26-09-2020,13679
27-09-2020,13996
28-09-2020,14191
29-09-2020,14457
30-09-2020,14747
01-10-2020,14976
02-10-2020,15219
03-10-2020,15454
04-10-2020,15695
05-10-2020,15851
06-10-2020,16033
07-10-2020,16283
08-10-2020,16565
09-10-2020,16778
10-10-2020,16977
11-10-2020,17244
12-10-2020,17408
13-10-2020,17578
14-10-2020,17762
15-10-2020,18008
16-10-2020,18303
17-10-2020,18522
18-10-2020,18797
19-10-2020,18967
20-10-2020,19135
21-10-2020,19357
22-10-2020,19621
23-10-2020,19844
24-10-2020,20040
25-10-2020,20213
26-10-2020,20370
27-10-2020,20586
28-10-2020,20817
29-10-2020,21149
30-10-2020,21476
31-10-2020,21798
01-11-2020,22059
02-11-2020,22264
03-11-2020,22598
04-11-2020,22932
05-11-2020,23365
06-11-2020,23809
07-11-2020,24239
08-11-2020,24812
09-11-2020,25486
10-11-2020,26197
11-11-2020,26808
